category;description;alpha_carotene;beta_carotene;beta_cryptoxanthin;carbohydrate;cholesterol;choline;fiber;lutein_and_zeaxanthin;lycopene;niacin;protein;retinol;riboflavin;selenium;sugar_total;thiamin;water;fat.monosaturated_fat;fat.polysaturated_fat;fat.saturated_fat;fat.total_lipid;major_minerals.calcium;major_minerals.copper;major_minerals.iron;major_minerals.magnesium;major_minerals.phosphorus;major_minerals.potassium;major_minerals.sodium;major_minerals.zinc;vitamins.vitamin_a_-_rae;vitamins.vitamin_b12;vitamins.vitamin_b6;vitamins.vitamin_c;vitamins.vitamin_e;vitamins.vitamin_k;calories
Tuna;Tuna, canned, water pack;0.0;0.0;0.0;0.08;36.0;29.3;0.0;0.0;0.0;9.92;19.0;17.0;0.082;67.8;0.0;0.03;79.0;0.114;0.259;0.224;0.94;18.0;0.048;1.67;23.0;137.0;176.0;219.0;0.66;17.0;2.57;0.32;0.0;0.33;0.2;84.78
Whiting;Whiting, cooked, NS as to cooking method;0.0;0.0;1.0;9.86;92.0;80.9;0.6;48.0;0.0;1.926;18.62;37.0;0.127;33.7;0.88;0.142;58.92;4.37;4.408;1.86;11.44;72.0;0.068;1.13;25.0;231.0;253.0;393.0;1.07;37.0;1.88;0.15;0.0;1.39;11.4;216.88
Whiting;Whiting, baked or broiled, made with oil;0.0;0.0;0.0;0.1;82.0;79.5;0.0;0.0;0.0;1.511;22.39;33.0;0.054;39.2;0.04;0.062;71.2;1.921;2.07;0.818;5.38;59.0;0.038;0.42;26.0;271.0;306.0;401.0;1.08;33.0;2.53;0.172;0.5;0.81;4.6;138.38
Whiting;Whiting, baked or broiled, made with butter;0.0;6.0;0.0;0.1;90.0;80.2;0.0;0.0;0.0;1.512;22.42;58.0;0.055;39.3;0.04;0.062;71.81;1.134;0.631;2.24;4.66;60.0;0.038;0.42;26.0;272.0;307.0;425.0;1.08;59.0;2.54;0.172;0.5;0.46;0.4;132.02
Whiting;Whiting, baked or broiled, made with margarine;0.0;23.0;0.0;0.13;82.0;79.9;0.0;0.0;0.0;1.511;22.39;62.0;0.055;39.2;0.04;0.062;72.42;1.255;1.494;0.788;4.06;60.0;0.038;0.42;26.0;272.0;307.0;427.0;1.08;64.0;2.53;0.278;0.5;1.05;3.9;126.62
Whiting;Whiting, baked or broiled, no added fat;0.0;0.0;0.0;0.1;84.0;81.9;0.0;0.0;0.0;1.557;23.06;34.0;0.055;40.4;0.04;0.064;74.21;0.351;0.532;0.312;1.65;61.0;0.039;0.43;27.0;280.0;315.0;413.0;1.11;34.0;2.61;0.177;0.5;0.38;0.1;107.49
Whiting;Whiting, baked or broiled, made with cooking spray;0.0;0.0;0.0;0.2;84.0;81.6;0.0;0.0;0.0;1.551;22.98;34.0;0.055;40.3;0.04;0.064;73.82;0.598;0.64;0.335;2.04;61.0;0.039;0.43;26.0;279.0;314.0;412.0;1.1;34.0;2.6;0.177;0.5;0.38;0.1;111.08
Whiting;Whiting, coated, baked or broiled, made with oil;0.0;1.0;0.0;12.51;64.0;64.2;0.6;2.0;0.0;2.063;19.38;33.0;0.123;35.0;1.1;0.163;59.34;2.808;2.962;1.267;7.71;76.0;0.061;1.09;26.0;241.0;276.0;365.0;1.04;33.0;2.0;0.148;0.0;0.97;7.5;196.95
Whiting;Whiting, coated, baked or broiled, made with butter;0.0;10.0;0.0;12.51;76.0;65.3;0.6;2.0;0.0;2.066;19.42;71.0;0.125;35.0;1.1;0.164;60.27;1.607;0.765;3.437;6.62;77.0;0.061;1.08;26.0;243.0;278.0;402.0;1.05;72.0;2.0;0.148;0.0;0.43;1.1;187.3
Whiting;Whiting, coated, baked or broiled, made with margarine;0.0;36.0;0.0;12.56;64.0;64.8;0.6;2.0;0.0;2.064;19.38;77.0;0.125;35.0;1.1;0.164;61.2;1.792;2.083;1.22;5.69;77.0;0.061;1.08;26.0;242.0;278.0;405.0;1.04;80.0;2.0;0.31;0.0;1.34;6.4;178.97
Whiting;Whiting, coated, baked or broiled, no added fat;0.0;1.0;0.0;13.1;67.0;67.2;0.6;2.0;0.0;2.16;20.28;34.0;0.129;36.6;1.15;0.171;63.46;0.416;0.618;0.502;2.04;79.0;0.064;1.13;27.0;253.0;289.0;382.0;1.09;34.0;2.09;0.155;0.0;0.31;0.8;151.88
Whiting;Whiting, coated, baked or broiled, made with cooking spray;0.0;1.0;0.0;13.14;66.0;67.0;0.6;2.0;0.0;2.154;20.23;34.0;0.128;36.5;1.14;0.171;63.18;0.607;0.702;0.52;2.34;79.0;0.064;1.12;27.0;252.0;288.0;381.0;1.09;34.0;2.08;0.155;0.0;0.31;0.8;154.54
Whiting;Whiting, coated, fried, made with oil;0.0;0.0;1.0;9.85;92.0;80.9;0.6;48.0;0.0;1.926;18.62;37.0;0.127;33.7;0.88;0.142;58.93;4.37;4.409;1.86;11.45;72.0;0.068;1.13;25.0;231.0;253.0;393.0;1.07;37.0;1.89;0.15;0.0;1.39;11.4;216.93
Whiting;Whiting, coated, fried, made with butter;0.0;14.0;1.0;9.86;111.0;82.5;0.6;48.0;0.0;1.93;18.7;95.0;0.13;33.8;0.88;0.143;60.34;2.553;1.085;5.144;9.8;74.0;0.068;1.12;25.0;233.0;255.0;449.0;1.08;96.0;1.9;0.15;0.0;0.57;1.7;202.44
Whiting;Whiting, coated, fried, made with margarine;0.0;53.0;1.0;9.93;92.0;81.8;0.6;48.0;0.0;1.928;18.64;104.0;0.13;33.7;0.88;0.143;61.74;2.832;3.079;1.789;8.4;73.0;0.068;1.12;25.0;232.0;255.0;453.0;1.07;108.0;1.89;0.395;0.0;1.94;9.7;189.88
Whiting;Whiting, coated, fried, no added fat;0.0;0.0;1.0;11.6;109.0;95.2;0.7;56.0;0.0;2.267;21.92;43.0;0.15;39.7;1.03;0.167;61.92;0.849;0.965;0.787;3.22;84.0;0.081;1.31;29.0;271.0;297.0;462.0;1.26;43.0;2.22;0.176;0.0;0.43;1.3;163.06
Whiting;Whiting, coated, fried, made with cooking spray;0.0;0.0;1.0;11.64;108.0;94.9;0.7;56.0;0.0;2.26;21.85;43.0;0.149;39.5;1.03;0.167;61.64;1.044;1.05;0.805;3.52;84.0;0.08;1.31;29.0;271.0;297.0;461.0;1.25;43.0;2.21;0.176;0.0;0.43;1.3;165.64
Whiting;Whiting, steamed or poached;0.0;0.0;0.0;0.0;84.0;81.7;0.0;0.0;0.0;1.39;23.02;30.0;0.052;40.4;0.0;0.056;74.36;0.351;0.531;0.311;1.65;61.0;0.039;0.43;24.0;251.0;266.0;403.0;1.11;30.0;2.46;0.157;0.0;0.38;0.1;106.93
Tilapia;Tilapia, cooked, NS as to cooking method;0.0;0.0;0.0;0.1;61.0;52.0;0.0;0.0;0.0;4.533;24.55;0.0;0.073;51.1;0.04;0.045;68.52;2.189;1.998;1.232;5.85;13.0;0.092;0.69;33.0;208.0;371.0;376.0;0.4;0.0;1.74;0.179;0.5;0.93;6.2;151.25
Tilapia;Tilapia, baked or broiled, made with oil;0.0;0.0;0.0;0.1;61.0;52.0;0.0;0.0;0.0;4.533;24.55;0.0;0.073;51.1;0.04;0.045;68.52;2.189;1.998;1.232;5.85;13.0;0.092;0.69;33.0;208.0;371.0;376.0;0.4;0.0;1.74;0.179;0.5;0.93;6.2;151.25
Tilapia;Tilapia, baked or broiled, made with butter;0.0;6.0;0.0;0.1;69.0;52.7;0.0;0.0;0.0;4.535;24.58;25.0;0.075;51.1;0.04;0.046;69.13;1.402;0.559;2.654;5.14;14.0;0.092;0.69;33.0;209.0;371.0;401.0;0.41;26.0;1.74;0.179;0.5;0.58;2.0;144.98
Tilapia;Tilapia, baked or broiled, made with margarine;0.0;23.0;0.0;0.13;61.0;52.4;0.0;0.0;0.0;4.534;24.56;29.0;0.074;51.1;0.04;0.046;69.74;1.523;1.422;1.201;4.54;13.0;0.092;0.69;33.0;208.0;372.0;403.0;0.4;31.0;1.74;0.285;0.5;1.17;5.5;139.62
Tilapia;Tilapia, baked or broiled, no added fat;0.0;0.0;0.0;0.1;63.0;53.6;0.0;0.0;0.0;4.671;25.29;0.0;0.076;52.6;0.04;0.047;71.46;0.627;0.457;0.737;2.14;13.0;0.095;0.71;34.0;214.0;382.0;388.0;0.42;0.0;1.79;0.184;0.5;0.51;1.8;120.82
Tilapia;Tilapia, baked or broiled, made with cooking spray;0.0;0.0;0.0;0.2;63.0;53.4;0.0;0.0;0.0;4.653;25.2;0.0;0.075;52.4;0.04;0.047;71.07;0.873;0.566;0.759;2.53;13.0;0.094;0.7;34.0;213.0;380.0;387.0;0.42;0.0;1.78;0.184;0.5;0.5;1.8;124.37
Tilapia;Tilapia, coated, baked or broiled, made with oil;0.0;1.0;0.0;12.51;48.0;43.2;0.6;2.0;0.0;4.37;21.02;7.0;0.138;44.0;1.1;0.151;57.3;3.013;2.906;1.582;8.07;40.0;0.102;1.29;32.0;193.0;326.0;346.0;0.53;7.0;1.39;0.153;0.0;1.06;8.7;206.75
Tilapia;Tilapia, coated, baked or broiled, made with butter;0.0;10.0;0.0;12.51;60.0;44.3;0.6;2.0;0.0;4.372;21.07;46.0;0.14;44.1;1.1;0.151;58.23;1.812;0.71;3.752;6.98;42.0;0.102;1.28;32.0;194.0;327.0;383.0;0.53;47.0;1.4;0.153;0.0;0.52;2.3;197.14
Tilapia;Tilapia, coated, baked or broiled, made with margarine;0.0;36.0;0.0;12.56;48.0;43.8;0.6;2.0;0.0;4.371;21.04;52.0;0.14;44.0;1.1;0.151;59.16;1.996;2.028;1.535;6.06;41.0;0.102;1.28;32.0;194.0;327.0;386.0;0.53;55.0;1.39;0.315;0.0;1.43;7.6;188.94
Tilapia;Tilapia, coated, baked or broiled, no added fat;0.0;1.0;0.0;13.1;50.0;45.2;0.6;2.0;0.0;4.575;22.01;8.0;0.145;46.1;1.15;0.158;61.32;0.63;0.56;0.832;2.42;42.0;0.107;1.34;33.0;202.0;341.0;363.0;0.55;8.0;1.46;0.16;0.0;0.41;2.0;162.22
Tilapia;Tilapia, coated, baked or broiled, made with cooking spray;0.0;1.0;0.0;13.14;50.0;45.1;0.6;2.0;0.0;4.561;21.95;8.0;0.144;45.9;1.14;0.158;61.05;0.82;0.644;0.849;2.72;42.0;0.106;1.34;33.0;201.0;340.0;362.0;0.55;8.0;1.45;0.16;0.0;0.41;2.0;164.84
Tilapia;Tilapia, coated, fried, made with oil;0.0;0.0;1.0;9.85;78.0;61.7;0.6;48.0;0.0;4.148;20.14;15.0;0.141;42.0;0.88;0.131;57.06;4.557;4.358;2.149;11.78;39.0;0.106;1.32;30.0;186.0;298.0;375.0;0.6;15.0;1.33;0.155;0.0;1.47;12.5;225.98
Tilapia;Tilapia, coated, fried, made with butter;0.0;14.0;1.0;9.86;96.0;63.3;0.6;48.0;0.0;4.152;20.21;74.0;0.144;42.1;0.88;0.132;58.47;2.74;1.034;5.433;10.13;41.0;0.106;1.3;30.0;188.0;300.0;431.0;0.61;75.0;1.35;0.155;0.0;0.65;2.8;211.45
Tilapia;Tilapia, coated, fried, made with margarine;0.0;53.0;1.0;9.93;78.0;62.6;0.6;48.0;0.0;4.149;20.15;82.0;0.144;42.0;0.88;0.132;59.87;3.019;3.029;2.078;8.73;41.0;0.106;1.3;30.0;187.0;300.0;436.0;0.6;86.0;1.34;0.4;0.0;2.03;10.8;198.89
Tilapia;Tilapia, coated, fried, no added fat;0.0;0.0;1.0;11.6;91.0;72.6;0.7;56.0;0.0;4.882;23.7;18.0;0.166;49.4;1.03;0.154;59.72;1.069;0.905;1.127;3.61;46.0;0.125;1.53;35.0;219.0;351.0;442.0;0.71;18.0;1.57;0.182;0.0;0.53;2.6;173.69
Tilapia;Tilapia, coated, fried, made with cooking spray;0.0;0.0;1.0;11.64;91.0;72.3;0.7;56.0;0.0;4.867;23.63;18.0;0.166;49.3;1.03;0.154;59.44;1.264;0.991;1.143;3.91;46.0;0.124;1.53;35.0;218.0;350.0;441.0;0.7;18.0;1.56;0.181;0.0;0.53;2.6;176.27
Tilapia;Tilapia, steamed or poached;0.0;0.0;0.0;0.0;63.0;53.4;0.0;0.0;0.0;4.172;25.25;0.0;0.071;52.6;0.0;0.041;71.61;0.626;0.456;0.736;2.14;13.0;0.094;0.7;31.0;192.0;323.0;381.0;0.42;0.0;1.69;0.163;0.0;0.5;1.8;120.26
Frog legs;Frog legs, NS as to cooking method;0.0;0.0;1.0;10.21;81.0;83.8;0.6;49.0;0.0;1.908;17.62;28.0;0.304;19.0;0.91;0.211;58.87;4.33;4.287;1.777;10.97;48.0;0.265;2.2;25.0;173.0;294.0;395.0;1.22;28.0;0.44;0.127;0.0;2.06;11.8;210.05
Frog legs;Frog legs, steamed;0.0;0.0;0.0;0.0;63.0;81.7;0.0;0.0;0.0;1.207;20.62;17.0;0.267;17.7;0.0;0.15;76.41;0.067;0.128;0.096;0.38;23.0;0.299;1.79;23.0;148.0;287.0;388.0;1.26;17.0;0.4;0.121;0.0;1.26;0.1;85.9
Octopus;Octopus, cooked, NS as to cooking method;0.0;0.0;1.0;12.16;79.0;83.8;0.6;49.0;0.0;2.704;16.3;51.0;0.127;46.2;0.91;0.128;57.41;4.427;4.408;1.911;11.63;79.0;0.428;5.56;34.0;207.0;351.0;547.0;1.82;51.0;16.05;0.318;3.5;2.24;11.8;218.51
Octopus;Octopus, steamed;0.0;0.0;0.0;4.37;95.0;80.5;0.0;0.0;0.0;3.755;29.62;89.0;0.076;89.0;0.0;0.057;60.1;0.322;0.474;0.45;2.07;106.0;0.734;9.48;60.0;277.0;626.0;711.0;3.34;89.0;35.76;0.644;7.9;1.19;0.1;154.59
Octopus;Octopus, dried;0.0;0.0;0.0;8.34;182.0;246.4;0.0;0.0;0.0;7.563;56.52;145.0;0.121;169.8;0.0;0.102;24.0;0.614;0.906;0.861;3.94;201.0;1.649;20.09;114.0;705.0;1327.0;1312.0;6.37;145.0;72.03;1.296;18.0;4.55;0.4;294.9
Octopus;Octopus, dried, boiled;0.0;0.0;0.0;4.38;96.0;80.6;0.0;0.0;0.0;2.823;29.69;81.0;0.057;89.2;0.0;0.051;60.24;0.323;0.475;0.451;2.07;100.0;0.589;8.55;51.0;194.0;439.0;559.0;3.34;81.0;21.5;0.548;6.0;1.2;0.1;154.91
Octopus;Octopus, smoked;0.0;0.0;0.0;4.4;96.0;130.0;0.0;0.0;0.0;3.99;29.82;76.0;0.064;89.6;0.0;0.054;60.5;0.324;0.478;0.454;2.08;106.0;0.87;10.6;60.0;372.0;700.0;460.0;3.36;76.0;38.0;0.684;9.5;2.4;0.2;155.6
Roe;Roe, shad, cooked;0.0;0.0;0.0;1.93;457.0;410.0;0.0;223.0;0.0;2.201;27.29;94.0;0.905;49.3;0.04;0.279;55.87;3.61;4.801;2.296;11.62;27.0;0.122;0.74;25.0;491.0;272.0;424.0;1.22;94.0;10.39;0.177;16.2;9.0;4.7;221.46
Roe;Roe, herring;0.0;0.0;0.0;1.5;374.0;335.4;0.0;193.0;0.0;1.8;22.32;81.0;0.74;40.3;0.0;0.24;67.73;1.661;2.656;1.456;6.42;22.0;0.1;0.6;20.0;402.0;221.0;91.0;1.0;81.0;8.0;0.152;13.6;7.0;0.2;153.06
Roe;Roe, sturgeon;0.0;0.0;0.0;4.0;588.0;490.9;0.0;648.0;0.0;0.12;24.6;271.0;0.62;65.5;0.0;0.19;47.5;4.631;7.405;4.06;17.9;275.0;0.11;11.88;300.0;356.0;181.0;1500.0;0.95;271.0;20.0;0.32;0.0;1.89;0.6;275.5
Squid;Squid, raw;0.0;0.0;0.0;3.08;233.0;65.0;0.0;0.0;0.0;2.175;15.58;10.0;0.412;44.8;0.0;0.02;78.55;0.107;0.524;0.358;1.38;32.0;1.891;0.68;33.0;221.0;246.0;44.0;1.53;10.0;1.3;0.056;4.7;1.2;0.0;87.06
Squid;Squid, baked or broiled, fat added;0.0;0.0;0.0;3.76;278.0;77.5;0.0;0.0;0.0;2.464;18.57;10.0;0.393;53.4;0.03;0.022;69.87;1.668;2.14;0.93;5.33;39.0;2.254;0.82;39.0;263.0;295.0;358.0;1.82;10.0;1.47;0.064;5.8;1.86;4.3;137.29
Squid;Squid, baked or broiled, no added fat;0.0;0.0;0.0;3.88;286.0;79.9;0.0;0.0;0.0;2.538;19.14;10.0;0.405;55.0;0.04;0.022;72.74;0.131;0.644;0.44;1.7;40.0;2.322;0.84;41.0;271.0;304.0;368.0;1.88;10.0;1.52;0.066;6.0;1.48;0.0;107.38
Squid;Squid, coated, baked or broiled, fat added;0.0;1.0;0.0;15.0;213.0;62.6;0.6;2.0;0.0;2.768;16.41;15.0;0.38;45.6;1.07;0.13;58.79;2.582;2.98;1.336;7.58;59.0;1.751;1.37;37.0;235.0;267.0;331.0;1.61;15.0;1.19;0.065;4.1;1.76;7.2;193.86
Squid;Squid, coated, baked or broiled, no added fat;0.0;1.0;0.0;15.7;223.0;65.5;0.6;2.0;0.0;2.898;17.18;16.0;0.398;47.8;1.12;0.136;62.73;0.242;0.7;0.595;2.06;62.0;1.833;1.42;38.0;246.0;279.0;346.0;1.68;16.0;1.24;0.068;4.3;1.16;0.6;150.06
Squid;Squid, coated, fried;0.0;0.0;1.0;12.94;242.0;83.8;0.6;49.0;0.0;2.771;16.89;24.0;0.44;46.2;0.91;0.12;55.9;4.378;4.66;2.027;11.93;60.0;1.717;1.47;36.0;238.0;259.0;382.0;1.68;24.0;1.16;0.076;3.3;2.24;11.7;226.69
Squid;Squid, steamed or boiled;0.0;0.0;0.0;6.13;464.0;129.4;0.0;0.0;0.0;3.898;31.02;18.0;0.779;89.2;0.0;0.038;56.41;0.213;1.043;0.713;2.75;64.0;3.201;1.22;66.0;330.0;441.0;427.0;3.05;18.0;2.33;0.1;7.5;2.39;0.0;173.35
Squid;Squid, dried;0.0;0.0;0.0;11.65;882.0;245.9;0.0;0.0;0.0;7.817;58.94;32.0;1.247;169.5;0.0;0.068;16.96;0.405;1.982;1.354;5.22;122.0;7.154;2.57;125.0;836.0;931.0;899.0;5.79;32.0;4.67;0.201;16.9;4.54;0.0;329.34
Squid;Squid, pickled;0.0;0.0;0.0;2.96;223.0;62.3;0.0;0.0;0.0;1.98;14.93;9.0;0.395;43.1;0.01;0.017;74.33;0.103;0.502;0.343;1.32;34.0;1.814;0.66;32.0;202.0;236.0;1515.0;1.47;9.0;1.18;0.048;3.6;1.15;0.0;83.44
Squid;Squid, canned;0.0;0.0;0.0;3.54;268.0;74.7;0.0;0.0;0.0;2.0;17.9;10.0;0.379;51.5;0.0;0.018;74.66;0.123;0.602;0.411;1.59;37.0;2.064;0.74;34.0;203.0;226.0;312.0;1.76;10.0;1.12;0.048;3.8;1.38;0.0;100.07
Turtle;Turtle, cooked, NS as to cooking method;0.0;0.0;0.0;0.09;60.0;77.5;0.0;0.0;0.0;1.247;23.6;32.0;0.179;20.0;0.03;0.129;69.81;1.645;1.718;0.655;4.28;141.0;0.298;1.68;24.0;215.0;276.0;386.0;1.19;32.0;1.07;0.129;0.5;1.03;4.5;133.28
Abalone;Abalone, cooked, NS as to cooking method;0.0;0.0;0.0;7.26;101.0;77.5;0.0;0.0;0.0;1.699;20.38;2.0;0.096;53.4;0.03;0.204;65.11;1.668;1.639;0.681;4.59;37.0;0.234;3.81;57.0;227.0;299.0;664.0;0.98;2.0;0.83;0.17;2.8;5.2;31.7;151.87
Abalone;Abalone, floured or breaded, fried;0.0;0.0;1.0;15.53;111.0;83.8;0.6;49.0;0.0;2.173;18.24;17.0;0.177;46.2;0.91;0.255;52.37;4.378;4.288;1.842;11.38;59.0;0.217;3.69;50.0;211.0;263.0;610.0;1.06;17.0;0.7;0.151;1.4;4.71;32.0;237.5
Abalone;Abalone, steamed or poached;0.0;0.0;0.0;11.97;169.0;129.4;0.0;0.0;0.0;2.688;34.05;4.0;0.189;89.2;0.0;0.359;48.47;0.213;0.207;0.297;1.51;62.0;0.332;5.72;96.0;284.0;448.0;939.0;1.63;4.0;1.31;0.269;3.2;7.96;45.8;197.67
Clams;Clams, raw;0.0;0.0;0.0;3.57;30.0;65.0;0.0;0.0;0.0;0.35;14.67;90.0;0.04;30.6;0.0;0.015;78.98;0.12;0.192;0.187;0.96;39.0;0.053;1.62;19.0;198.0;46.0;56.0;0.51;90.0;11.28;0.01;0.0;0.68;0.2;81.6
Clams;Clams, cooked, NS as to cooking method;0.0;0.0;0.0;4.35;36.0;77.5;0.0;0.0;0.0;0.397;17.49;91.0;0.038;36.5;0.03;0.016;70.38;1.684;1.744;0.726;4.83;47.0;0.063;1.94;23.0;236.0;56.0;372.0;0.61;91.0;12.77;0.012;0.5;1.24;4.6;130.83
Clams;Clams, baked or broiled, fat added;0.0;0.0;0.0;4.35;36.0;77.5;0.0;0.0;0.0;0.397;17.49;91.0;0.038;36.5;0.03;0.016;70.38;1.684;1.744;0.726;4.83;47.0;0.063;1.94;23.0;236.0;56.0;372.0;0.61;91.0;12.77;0.012;0.5;1.24;4.6;130.83
Clams;Clams, baked or broiled, no added fat;0.0;0.0;0.0;4.48;37.0;79.9;0.0;0.0;0.0;0.409;18.02;94.0;0.039;37.6;0.04;0.017;73.27;0.147;0.236;0.23;1.18;48.0;0.065;1.99;23.0;243.0;58.0;383.0;0.63;94.0;13.16;0.012;0.5;0.84;0.2;100.62
Clams;Clams, coated, baked or broiled, fat added;0.0;1.0;0.0;15.44;28.0;62.6;0.6;2.0;0.0;1.191;15.58;77.0;0.109;32.7;1.07;0.126;59.18;2.594;2.678;1.181;7.2;66.0;0.079;2.22;24.0;214.0;85.0;341.0;0.68;77.0;9.81;0.025;0.0;1.29;7.4;188.88
Clams;Clams, coated, baked or broiled, no added fat;0.0;1.0;0.0;16.17;30.0;65.5;0.6;2.0;0.0;1.247;16.31;80.0;0.114;34.2;1.12;0.132;63.14;0.254;0.383;0.432;1.66;69.0;0.083;2.32;25.0;224.0;89.0;357.0;0.71;80.0;10.27;0.027;0.0;0.66;0.8;144.86
Clams;Clams, coated, fried;0.0;0.0;1.0;13.37;63.0;83.8;0.6;49.0;0.0;1.14;16.09;91.0;0.127;33.6;0.91;0.117;56.28;4.39;4.366;1.875;11.56;66.0;0.09;2.3;24.0;218.0;82.0;393.0;0.78;91.0;8.61;0.039;0.0;1.78;11.9;221.88
Clams;Clams, steamed or boiled;0.0;0.0;0.0;7.11;60.0;129.4;0.0;0.0;0.0;0.627;29.21;161.0;0.076;60.9;0.0;0.028;57.27;0.239;0.382;0.372;1.91;78.0;0.09;2.9;38.0;296.0;82.0;451.0;1.02;161.0;20.22;0.018;0.0;1.35;0.4;162.47
Clams;Clams, canned;0.0;0.0;0.0;4.46;38.0;81.2;0.0;0.0;0.0;0.394;18.34;101.0;0.048;38.2;0.0;0.018;73.72;0.15;0.24;0.234;1.2;49.0;0.056;1.82;24.0;186.0;52.0;70.0;0.64;101.0;12.69;0.011;0.0;0.85;0.2;102.0
Clams;Clams, smoked, in oil;0.0;0.0;0.0;4.05;34.0;73.7;0.0;0.0;0.0;0.397;16.64;102.0;0.045;34.7;0.0;0.018;64.57;4.559;3.235;2.895;11.82;45.0;0.06;1.84;22.0;225.0;52.0;393.0;0.58;102.0;12.79;0.011;0.0;1.43;5.9;189.14
Crab;Crab, cooked, NS as to cooking method;0.0;0.0;0.0;0.0;96.0;80.4;0.0;0.0;0.0;2.729;17.76;1.0;0.092;42.6;0.0;0.023;79.17;0.128;0.256;0.2;0.74;91.0;0.809;0.5;36.0;232.0;257.0;647.0;3.78;1.0;3.31;0.155;3.3;1.83;0.3;77.7
Crab;Crab, baked or broiled, fat added;0.0;0.0;0.0;0.09;116.0;96.5;0.0;0.0;0.0;3.111;21.31;1.0;0.089;51.1;0.03;0.025;71.23;1.694;1.823;0.743;4.56;109.0;0.97;0.6;43.0;279.0;310.0;776.0;4.54;1.0;3.77;0.177;4.2;2.63;4.7;126.64
Crab;Crab, baked or broiled, no added fat;0.0;0.0;0.0;0.1;119.0;99.4;0.0;0.0;0.0;3.206;21.96;1.0;0.092;52.7;0.04;0.026;74.14;0.158;0.317;0.247;0.91;112.0;1.0;0.62;44.0;287.0;319.0;799.0;4.68;1.0;3.88;0.183;4.4;2.26;0.4;96.43
Crab;Crab, coated, baked or broiled, fat added;0.0;1.0;0.0;12.2;89.0;77.1;0.6;2.0;0.0;3.262;18.5;8.0;0.148;43.9;1.07;0.132;59.83;2.602;2.738;1.193;7.0;113.0;0.771;1.2;39.0;246.0;279.0;650.0;3.68;8.0;2.94;0.152;2.9;2.35;7.5;185.8
Crab;Crab, coated, baked or broiled, no added fat;0.0;1.0;0.0;12.77;93.0;80.7;0.6;2.0;0.0;3.415;19.37;8.0;0.155;46.0;1.12;0.139;63.82;0.263;0.446;0.446;1.45;118.0;0.808;1.25;41.0;258.0;292.0;680.0;3.85;8.0;3.08;0.159;3.0;1.77;0.9;141.61
Crab;Crab, hard shell, steamed;0.0;0.0;0.0;0.0;96.0;80.4;0.0;0.0;0.0;2.729;17.76;1.0;0.092;42.6;0.0;0.023;79.17;0.128;0.256;0.2;0.74;91.0;0.809;0.5;36.0;232.0;257.0;647.0;3.78;1.0;3.31;0.155;3.3;1.83;0.3;77.7
Crab;Crab, canned;0.0;0.0;0.0;0.0;97.0;80.9;0.0;0.0;0.0;2.747;17.88;1.0;0.093;42.9;0.0;0.023;79.69;0.129;0.258;0.201;0.74;91.0;0.814;0.5;36.0;234.0;259.0;563.0;3.81;1.0;3.33;0.156;3.3;1.84;0.3;78.18
Crab;Crab, soft shell, coated, fried;0.0;0.0;1.0;10.21;122.0;97.9;0.6;49.0;0.0;3.155;18.93;16.0;0.172;44.5;0.91;0.123;56.91;4.398;4.425;1.888;11.36;112.0;0.764;1.31;39.0;250.0;271.0;693.0;3.7;16.0;2.63;0.155;2.3;2.8;12.0;218.8
Crayfish;Crayfish, coated, fried;0.0;0.0;1.0;10.21;137.0;97.9;0.6;49.0;0.0;2.702;17.24;29.0;0.12;34.5;0.91;0.158;59.17;4.437;4.456;1.851;11.55;56.0;0.414;1.61;31.0;269.0;309.0;395.0;1.48;29.0;1.63;0.117;0.8;3.7;11.8;213.75
Crayfish;Crayfish, boiled or steamed;0.0;0.0;0.0;0.0;132.0;80.4;0.0;0.0;0.0;2.265;16.66;15.0;0.084;36.5;0.0;0.05;78.85;0.242;0.365;0.18;1.19;60.0;0.68;0.82;33.0;268.0;294.0;348.0;1.75;15.0;2.14;0.076;0.9;1.49;0.1;77.35
Lobster;Lobster, cooked, NS as to cooking method;0.0;0.0;0.0;0.0;145.0;80.4;0.0;0.0;0.0;1.818;18.88;1.0;0.017;72.6;0.0;0.023;77.6;0.251;0.338;0.207;0.85;96.0;1.54;0.29;43.0;184.0;229.0;737.0;4.02;1.0;1.42;0.118;0.0;0.99;0.0;83.17
Lobster;Lobster, baked or broiled, fat added;0.0;0.0;0.0;0.09;151.0;83.9;0.0;0.0;0.0;1.802;19.69;1.0;0.014;75.8;0.03;0.022;72.73;1.803;1.868;0.719;4.58;101.0;1.608;0.32;45.0;192.0;240.0;809.0;4.21;1.0;1.42;0.118;0.5;1.47;4.3;120.34
Lobster;Lobster, baked or broiled, no added fat;0.0;0.0;0.0;0.1;156.0;86.4;0.0;0.0;0.0;1.857;20.29;1.0;0.014;78.1;0.04;0.022;75.69;0.27;0.364;0.223;0.92;104.0;1.657;0.32;47.0;198.0;247.0;834.0;4.34;1.0;1.46;0.122;0.5;1.07;0.0;89.84
Lobster;Lobster, coated, fried;0.0;0.0;1.0;10.21;149.0;88.5;0.6;49.0;0.0;2.184;17.72;16.0;0.105;62.8;0.91;0.12;58.03;4.478;4.458;1.87;11.37;106.0;1.237;1.1;41.0;185.0;219.0;717.0;3.45;16.0;1.06;0.114;0.0;1.94;11.7;214.05
